Longitude,Latitude,Value
-105.5,24.5,2.6921234398615472
-104.5,24.5,4.64475757514694
-103.5,24.5,-3.1495589637735417
-102.5,24.5,1.5580821930037618
-101.5,24.5,1.480601457406625
-100.5,24.5,1.6093900257165878
-99.5,24.5,4.848755495959252
-98.5,24.5,2.1355607442260784
-97.5,24.5,-0.2416134062730198
-78.5,24.5,0.0357480857018423
-77.5,24.5,0.0307351404312092
-76.5,24.5,0.037697164025621
-75.5,24.5,0.016949052459854
-74.5,24.5,0.0083932260384864
-12.5,24.5,0.0005318037070336
-11.5,24.5,0.0062053509637204
-10.5,24.5,0.0058336724301815
-9.5,24.5,0.006059138403794
-8.5,24.5,0.0054280857366315
-7.5,24.5,0.0056200715983681
-6.5,24.5,0.0246933103794264
-5.5,24.5,0.03874450190501
-4.5,24.5,0.0390189662780958
-3.5,24.5,0.0412455805684931
-2.5,24.5,0.0422013238457868
-1.5,24.5,0.0421200956962454
-0.5,24.5,0.042210738331783
0.5,24.5,0.042515614379434
1.5,24.5,0.2786588205854186
2.5,24.5,0.4857731858787347
3.5,24.5,0.4535740114549161
4.5,24.5,0.4614314197238653
5.5,24.5,0.6886825370485051
6.5,24.5,0.6983870102327878
7.5,24.5,0.5284708939661878
8.5,24.5,0.365419391760711
9.5,24.5,0.1683751551865502
10.5,24.5,0.0479056161939047
11.5,24.5,0.0145332842766898
24.5,24.5,0.0209060077556192
25.5,24.5,0.1909131567736045
26.5,24.5,0.1474653786241892
27.5,24.5,0.2492299584863949
28.5,24.5,0.2580639439453618
29.5,24.5,0.2050383095761104
30.5,24.5,0.4912691798448626
31.5,24.5,0.2383132872033246
32.5,24.5,21.652322106442437
33.5,24.5,3.430901809102228
34.5,24.5,0.0600438875091429
35.5,24.5,0.0258284387210154
37.5,24.5,1.6757833704737546
38.5,24.5,4.491369164283559
39.5,24.5,9.9921114042604
40.5,24.5,3.3799093878832043
41.5,24.5,0.7085722810130115
42.5,24.5,3.086141218541189
43.5,24.5,5.175226003845497
44.5,24.5,7.616306421687711
45.5,24.5,21.680007683107483
46.5,24.5,49.63234787633604
47.5,24.5,29.563920248868584
48.5,24.5,1.4242525573620572
49.5,24.5,1.4330407633505733
50.5,24.5,0.941983276746204
51.5,24.5,1.5642817751133042
52.5,24.5,2.668636062674432
53.5,24.5,2.790623099810505
54.5,24.5,13.908749257056316
55.5,24.5,62.59654724372125
56.5,24.5,10.341663568381424
57.5,24.5,0.0816944059383642
66.5,24.5,66.26773119934013
67.5,24.5,-27.14077206532033
68.5,24.5,-173.70950317677008
69.5,24.5,-13.676290013968815
70.5,24.5,8.30144373321268
71.5,24.5,-5.8784397646448845
72.5,24.5,-44.26726262437288
73.5,24.5,-59.86416758756644
74.5,24.5,-60.59132629238502
75.5,24.5,-46.91695374939096
76.5,24.5,-61.93256937829897
77.5,24.5,-72.76413060471121
78.5,24.5,-53.0741254232999
79.5,24.5,-44.34602622578067
80.5,24.5,-39.94209791370354
81.5,24.5,-40.55613636602726
82.5,24.5,-37.9997835687609
83.5,24.5,-17.20803643741096
84.5,24.5,3.2647327790565908
85.5,24.5,7.991615504026565
86.5,24.5,-17.415079638442666
87.5,24.5,17.55331303420116
88.5,24.5,38.63073104012879
89.5,24.5,-27.56894455205537
90.5,24.5,106.29475024381992
91.5,24.5,71.98706182482121
92.5,24.5,23.71676466758048
93.5,24.5,14.721999105651184
94.5,24.5,-1.6389919960892172
95.5,24.5,4.480656663031981
96.5,24.5,-12.979009629895716
97.5,24.5,-4.991803233784383
98.5,24.5,10.191682420057784
99.5,24.5,15.178713438660695
100.5,24.5,24.719006682322345
101.5,24.5,20.679225843932997
102.5,24.5,61.01119616225643
103.5,24.5,-8.420274270740327
104.5,24.5,22.914461080380505
105.5,24.5,27.223687855948803
106.5,24.5,32.595124179406106
107.5,24.5,45.68635655041941
108.5,24.5,33.51225650743865
109.5,24.5,-19.97437896347003
110.5,24.5,67.1671375565654
111.5,24.5,43.20994300366703
112.5,24.5,50.316937019870565
113.5,24.5,34.70701828471051
114.5,24.5,40.24081984798048
115.5,24.5,67.44791618979818
116.5,24.5,68.45785434480348
117.5,24.5,26.54735040157296
118.5,24.5,151.36632834541305
120.5,24.5,108.63924675530951
121.5,24.5,29.886858495533204
123.5,24.5,0.4059434423848551
124.5,24.5,1.1426101714145456
125.5,24.5,1.0695085980070973
-110.5,23.5,3.199608755705297
-109.5,23.5,4.974434763751011
-107.5,23.5,-0.0787361776781295
-106.5,23.5,-14.0751481108167
-105.5,23.5,0.9001775627686771
-104.5,23.5,-1.4423954816611622
-103.5,23.5,-22.18247820638685
-102.5,23.5,-11.160265275707404
-101.5,23.5,2.775914609741891
-100.5,23.5,5.455160194264867
-99.5,23.5,9.530657969746168
-98.5,23.5,6.089556863034006
-97.5,23.5,2.697818597919398
-83.5,23.5,0.7428222890868786
-82.5,23.5,56.58585627906204
-81.5,23.5,8.224066259377402
-80.5,23.5,0.991194972708912
-77.5,23.5,0.0074540547605802
-76.5,23.5,0.0265829967191601
-75.5,23.5,0.025124588198614
-74.5,23.5,0.0061105565621589
-13.5,23.5,0.0001867850682244
-12.5,23.5,0.0030356455597846
-11.5,23.5,0.0060747503166484
-10.5,23.5,0.0057031652595915
-9.5,23.5,0.0060105472638896
-8.5,23.5,0.0059558181585249
-7.5,23.5,0.0067639880915053
-6.5,23.5,0.0212152418296244
-5.5,23.5,0.0377972851441602
-4.5,23.5,0.0377600527108927
-3.5,23.5,0.0389209672039125
-2.5,23.5,0.041142987331753
-1.5,23.5,0.0423596376933045
-0.5,23.5,0.0423239211125317
0.5,23.5,0.0421926619320723
1.5,23.5,0.2283632608669181
2.5,23.5,0.5029797426700403
3.5,23.5,0.3062480034328942
4.5,23.5,0.1534637331413181
5.5,23.5,0.4078228158271328
6.5,23.5,0.5287897894356456
7.5,23.5,0.5596681030795614
8.5,23.5,0.3887434705767392
9.5,23.5,0.2470237316986998
10.5,23.5,0.0637912889748246
11.5,23.5,0.0401768228670767
12.5,23.5,0.0044030553898525
13.5,23.5,0.0017374420437786
14.5,23.5,0.0003397283040764
15.5,23.5,0.0109519987965593
16.5,23.5,0.0063905681295572
24.5,23.5,0.0160073979382772
25.5,23.5,0.2059885802360992
26.5,23.5,0.2092727671126739
27.5,23.5,0.2380014933612202
28.5,23.5,0.2365179651723864
29.5,23.5,0.2214345703745541
30.5,23.5,0.3547081519586637
31.5,23.5,0.3195990740422163
32.5,23.5,1.3542451932899344
33.5,23.5,0.2240685450762215
34.5,23.5,0.067570532172427
35.5,23.5,0.1076327726884589
38.5,23.5,1.5866492910909729
39.5,23.5,5.91275188296621
40.5,23.5,0.9140897816317096
41.5,23.5,2.895859440749701
42.5,23.5,2.3405513582984856
43.5,23.5,1.6355862687040703
44.5,23.5,2.7317435816789097
45.5,23.5,2.352775820802451
46.5,23.5,4.963485382347658
47.5,23.5,3.645203956487428
48.5,23.5,1.6421177367280229
49.5,23.5,1.0723436852757848
50.5,23.5,0.7373327666815557
51.5,23.5,2.138409090698887
52.5,23.5,12.81867066879322
53.5,23.5,13.651638659603096
54.5,23.5,12.823969665621176
55.5,23.5,4.908268214844227
56.5,23.5,3.333901823384667
57.5,23.5,13.333384300909646
58.5,23.5,19.01046245807556
59.5,23.5,0.0686658545763826
67.5,23.5,0.3270051134176742
68.5,23.5,0.5495813339658815
69.5,23.5,1.624117399220277
70.5,23.5,7.411049086124628
71.5,23.5,0.3602631093085915
72.5,23.5,63.13949606846024
73.5,23.5,-30.2381568873234
74.5,23.5,-44.29503110098673
75.5,23.5,-66.19447060948691
76.5,23.5,-75.82883451468696
77.5,23.5,-42.269895456431605
78.5,23.5,-69.5030394366444
79.5,23.5,-39.59260191575471
80.5,23.5,-43.41925504001731
81.5,23.5,-55.59784738492952
82.5,23.5,-37.33744832072403
83.5,23.5,-43.115819358392336
84.5,23.5,-49.98494646407404
85.5,23.5,-18.609331449419983
86.5,23.5,55.93282055036148
87.5,23.5,12.085217118473665
88.5,23.5,14.571590531100137
89.5,23.5,-62.04568765814592
90.5,23.5,404.1585578073554
91.5,23.5,45.26506161865968
92.5,23.5,11.776731597807975
93.5,23.5,6.733620055031366
94.5,23.5,1.5925117721335158
95.5,23.5,-21.784955927086877
96.5,23.5,-3.5351757826994525
97.5,23.5,11.558550738523827
98.5,23.5,16.68018112438579
99.5,23.5,0.281711552498095
100.5,23.5,16.004453610556517
101.5,23.5,24.067227266818364
102.5,23.5,19.3860183925336
103.5,23.5,10.669709744220947
104.5,23.5,25.529366232438264
105.5,23.5,37.41490812144101
106.5,23.5,45.21238613102897
107.5,23.5,21.9540581691288
108.5,23.5,-37.24125181318206
109.5,23.5,-60.85326657809951
110.5,23.5,52.35959826776286
111.5,23.5,65.23182122121447
112.5,23.5,149.81801984121293
113.5,23.5,480.97440682697976
114.5,23.5,89.08406457939603
115.5,23.5,96.9139606186651
116.5,23.5,284.2098693619725
117.5,23.5,1.3410495772618003
119.5,23.5,0.1161046114463005
120.5,23.5,34.91830025960867
121.5,23.5,-6.736026874717822
-160.5,22.5,0.0024878021099063
-159.5,22.5,3.1812511273892854
-110.5,22.5,2.1780152649693485
-109.5,22.5,0.2495237627575152
-106.5,22.5,-1.148395900380782
-105.5,22.5,-31.090233034179292
-104.5,22.5,2.7714211729354847
-103.5,22.5,2.808862289928553
-102.5,22.5,-4.784530094553241
-101.5,22.5,15.503670503453716
-100.5,22.5,11.219118788649013
-99.5,22.5,-1.5502411160033092
-98.5,22.5,4.794573139427513
-97.5,22.5,14.718323684086316
-84.5,22.5,4.807043142442918
-83.5,22.5,3.021555620121112
-82.5,22.5,-7.000537787274965
-81.5,22.5,-2.996825812466537
-80.5,22.5,-10.742647079310457
-79.5,22.5,-15.044057695065373
-78.5,22.5,-3.137773762432319
-77.5,22.5,0.350681873151381
-74.5,22.5,0.0112255741403302
-73.5,22.5,0.0059455678160577
-72.5,22.5,0.0005080526993954
-13.5,22.5,0.0011113152507361
-12.5,22.5,0.7815543290716256
-11.5,22.5,0.0059582089992581
-10.5,22.5,0.0057735109018963
-9.5,22.5,0.0063701236321095
-8.5,22.5,0.0069107604059117
-7.5,22.5,0.0068707669336108
-6.5,22.5,0.022575955629595
-5.5,22.5,0.0390267807432149
-4.5,22.5,0.040347336904237
-3.5,22.5,0.0390036612766189
-2.5,22.5,0.0380554477450958
-1.5,22.5,0.0387626512331424
-0.5,22.5,0.0407672971944657
0.5,22.5,0.0423379689449942
1.5,22.5,0.2765457149613293
2.5,22.5,0.4503784006571015
3.5,22.5,0.3326522295582365
4.5,22.5,0.1240589310594197
5.5,22.5,0.5307465282187963
6.5,22.5,0.5717049599132049
7.5,22.5,0.3878172984475034
8.5,22.5,0.3424790966502067
9.5,22.5,0.2442723679472596
10.5,22.5,0.0543873781884232
11.5,22.5,0.0091917142868267
12.5,22.5,0.0091903158751918
13.5,22.5,0.0090672956042673
14.5,22.5,0.0086094228748998
15.5,22.5,0.0339743934764936
16.5,22.5,0.0242554480561747
17.5,22.5,0.019139337068196
18.5,22.5,0.0072064497413902
24.5,22.5,0.0150717708157513
25.5,22.5,0.1832459391580338
26.5,22.5,0.182861335773666
27.5,22.5,0.2024620383498406
28.5,22.5,0.2466271063179498
29.5,22.5,0.2054282559603641
30.5,22.5,0.2211905880399675
31.5,22.5,0.9153281507400284
32.5,22.5,0.6511057977553198
33.5,22.5,0.2040806275388958
34.5,22.5,0.0391955634307315
35.5,22.5,0.0808469319939369
36.5,22.5,0.0414037140702393
38.5,22.5,5.411384527206521
39.5,22.5,20.14007787558516
40.5,22.5,3.5492516791464968
41.5,22.5,5.116421278775621
42.5,22.5,2.083636958064368
43.5,22.5,0.964147603809871
44.5,22.5,1.7720965959879902
45.5,22.5,1.6743783162531058
46.5,22.5,3.363316325657929
47.5,22.5,1.00643419208149
48.5,22.5,0.7657286708824353
49.5,22.5,0.784670631237336
50.5,22.5,0.7016400918966945
51.5,22.5,0.7289146374039079
52.5,22.5,0.9802261632059814
53.5,22.5,2.7984506469782926
54.5,22.5,4.742938238845492
55.5,22.5,1.4145386636975268
56.5,22.5,1.2709526965092277
57.5,22.5,2.676549089847796
58.5,22.5,2.254246016515701
59.5,22.5,2.53069679488851
68.5,22.5,0.3903766771563677
69.5,22.5,-24.30852555110598
70.5,22.5,-38.6045856866336
71.5,22.5,-35.55077545707644
72.5,22.5,0.1093620809587635
73.5,22.5,-13.540339514859207
74.5,22.5,-62.57119158492815
75.5,22.5,-43.05365073641448
76.5,22.5,-56.369430771489
77.5,22.5,-26.628057936679816
78.5,22.5,-30.85076184667986
79.5,22.5,-61.68266231245467
80.5,22.5,-24.027108848544987
81.5,22.5,-29.342291546497
82.5,22.5,-10.31672787748125
83.5,22.5,-75.3500486415158
84.5,22.5,-50.44150865629052
85.5,22.5,-21.82899457812078
86.5,22.5,-26.329188981636868
87.5,22.5,29.833319610901608
88.5,22.5,298.2953691149817
89.5,22.5,75.6669051963614
90.5,22.5,17.707643878254455
91.5,22.5,87.4565060501225
92.5,22.5,-4.605044654723727
93.5,22.5,6.924133838351822
94.5,22.5,-21.36427683729301
95.5,22.5,-31.78139733315574
96.5,22.5,31.339428301795905
97.5,22.5,7.815493200927276
98.5,22.5,9.612128654459328
99.5,22.5,16.035517915874333
100.5,22.5,18.560986900147803
101.5,22.5,8.64080394324661
102.5,22.5,9.59037210205661
103.5,22.5,23.1349591441291
104.5,22.5,2.0550009743938134
105.5,22.5,25.089230359997263
106.5,22.5,17.069016050798254
107.5,22.5,-64.03649362485228
108.5,22.5,-4.591157441491174
109.5,22.5,40.215859963917744
110.5,22.5,99.864721929879
111.5,22.5,42.03662872653987
112.5,22.5,75.60176176587045
113.5,22.5,444.9240807485203
114.5,22.5,204.0509035099544
115.5,22.5,22.076408607294425
116.5,22.5,0.591687225341444
120.5,22.5,44.84209266721314
121.5,22.5,0.6325829546192819
-160.5,21.5,0.041411654702535
-159.5,21.5,0.2903111683060146
-158.5,21.5,18.515364995936437
-157.5,21.5,21.257392224104603
-156.5,21.5,0.9081668036508648
-105.5,21.5,-20.080488733745977
-104.5,21.5,-3.8636240137304583
-103.5,21.5,-15.6788267945634
-102.5,21.5,-39.44323039029148
-101.5,21.5,25.097336094205
-100.5,21.5,-3.9924324962555433
-99.5,21.5,7.661247629925699
-98.5,21.5,-1.072272988383698
-97.5,21.5,9.476974180238912
-90.5,21.5,0.4603524774513162
-89.5,21.5,28.3982791338459
-88.5,21.5,6.486130526329281
-87.5,21.5,2.487459110357896
-86.5,21.5,15.199284256769552
-85.5,21.5,0.014754768301132
-84.5,21.5,0.300547259463489
-83.5,21.5,0.7957796655230815
-82.5,21.5,1.6334240356732508
-80.5,21.5,1.1835817366048786
-79.5,21.5,-1.0792505531580645
-78.5,21.5,-0.777090784352379
-77.5,21.5,7.760200592287957
-76.5,21.5,-0.0179060658350053
-75.5,21.5,0.8594696463579133
-73.5,21.5,0.0089066004017663
-17.5,21.5,1.1643780638827614
-16.5,21.5,0.0247181167955559
-15.5,21.5,0.0343647624374355
-14.5,21.5,0.0447110403240505
-13.5,21.5,0.0443008191499245
-12.5,21.5,0.0298456326743246
-11.5,21.5,0.0067641088892834
-10.5,21.5,0.0069551411423796
-9.5,21.5,0.0070852014157119
-8.5,21.5,0.0071985403903352
-7.5,21.5,0.0106497441874302
-6.5,21.5,0.0241279107386102
-5.5,21.5,0.0361676394137293
-4.5,21.5,0.0392782451969473
-3.5,21.5,0.037655071442227
-2.5,21.5,0.0374954340735682
-1.5,21.5,0.0373074729562067
-0.5,21.5,0.0377475878095737
0.5,21.5,0.0562445780770193
1.5,21.5,0.1195011632528169
2.5,21.5,0.396853805361256
3.5,21.5,0.403365672487916
4.5,21.5,0.4996257975696722
5.5,21.5,0.9360112930515392
6.5,21.5,0.9040150270689598
7.5,21.5,0.3880321383207658
8.5,21.5,0.1210871438112348
9.5,21.5,0.0467665984328071
10.5,21.5,0.041465592756098
11.5,21.5,0.0091883758705076
12.5,21.5,0.0092053394587892
13.5,21.5,0.0091890240862094
14.5,21.5,0.0091888824766698
15.5,21.5,0.029545679900311
16.5,21.5,0.0324747734382878
17.5,21.5,0.0267321995533278
18.5,21.5,0.0234414422515359
19.5,21.5,0.0161748215684668
20.5,21.5,0.0070001326249686
21.5,21.5,0.0003915146628263
24.5,21.5,0.0023609816807421
25.5,21.5,0.0281167057207037
26.5,21.5,0.0279390727359485
27.5,21.5,0.0282246085769288
28.5,21.5,0.0288358315365778
29.5,21.5,0.0288231072708076
30.5,21.5,0.0303214136454541
31.5,21.5,0.0296154926628384
32.5,21.5,0.1795583429328603
33.5,21.5,0.3888472608220399
34.5,21.5,0.214683545283408
35.5,21.5,0.2147631420818791
36.5,21.5,0.1963696749067023
37.5,21.5,0.0037698233862838
38.5,21.5,2.7854006665065643
39.5,21.5,75.21121842331439
40.5,21.5,18.99215568413808
41.5,21.5,2.5866909252197954
42.5,21.5,1.4386354578306269
43.5,21.5,0.957814922594908
44.5,21.5,1.176717816896562
45.5,21.5,0.9829359496893186
46.5,21.5,1.0674674655580614
47.5,21.5,0.9783094145156044
48.5,21.5,0.68193294012588
49.5,21.5,0.7021433273592357
50.5,21.5,0.7140549276505087
51.5,21.5,0.6927568129890811
52.5,21.5,0.7154188857740625
53.5,21.5,0.9409299920650708
54.5,21.5,1.0416792422006582
55.5,21.5,0.7391200157757712
56.5,21.5,0.4443532444117286
57.5,21.5,0.5094234393770335
58.5,21.5,1.099818749560825
59.5,21.5,0.7239179166581686
69.5,21.5,-22.91437534347498
70.5,21.5,-86.16013185440053
71.5,21.5,-71.60102671309383
72.5,21.5,67.53413110897709
73.5,21.5,-51.372904103619895
74.5,21.5,-64.55494176682097
75.5,21.5,-59.54988018002554
76.5,21.5,-61.06568793883143
77.5,21.5,-55.83401330876605
78.5,21.5,-57.26780860841084
79.5,21.5,-26.870443107727
80.5,21.5,-23.49958916530875
81.5,21.5,-7.871007474224327
82.5,21.5,-23.418634140935517
83.5,21.5,-15.760054238716616
84.5,21.5,-26.893179426235072
85.5,21.5,-36.8878893603343
86.5,21.5,-28.977699197966587
87.5,21.5,-8.94862860989099
88.5,21.5,11.584440531900103
89.5,21.5,3.398340015354424
90.5,21.5,-5.413125332813057
91.5,21.5,18.952845069939677
92.5,21.5,-23.981813865692036
93.5,21.5,5.169621343226992
94.5,21.5,-34.95611512611148
95.5,21.5,-49.29860506404805
96.5,21.5,-11.023834627700111
97.5,21.5,7.83590817479253
98.5,21.5,5.5128344315149205
99.5,21.5,3.9632585541839007
100.5,21.5,2.260134756819581
101.5,21.5,0.18446929867574
102.5,21.5,5.569453482510461
103.5,21.5,26.09890498731009
104.5,21.5,18.513237545109945
105.5,21.5,130.28383798619714
106.5,21.5,61.059037266401
107.5,21.5,12.356460295175845
108.5,21.5,8.271173927070228
109.5,21.5,-4.338463736948944
110.5,21.5,57.97758665230671
111.5,21.5,24.673565032732466
112.5,21.5,2.717743274192492
120.5,21.5,-0.0066937715913296
-157.5,20.5,0.135377493238167
-156.5,20.5,4.908091674297085
-155.5,20.5,2.0335170577662627
-105.5,20.5,3.7934783089365696
-104.5,20.5,-19.32130375624399
-103.5,20.5,39.89523043376106
-102.5,20.5,-58.867423512587045
-101.5,20.5,-79.54604586932093
-100.5,20.5,3.2659229194218047
-99.5,20.5,0.9703640562715876
-98.5,20.5,31.474508514355268
-97.5,20.5,14.689656415719602
-96.5,20.5,1.0376756408031116
-90.5,20.5,3.714884796891948
-89.5,20.5,12.277116988086227
-88.5,20.5,5.724675500222805
-87.5,20.5,6.566479533683304
-86.5,20.5,0.2189153085166788
-78.5,20.5,0.1673946830518595
-77.5,20.5,1.459185213779898
-76.5,20.5,-11.524006736210996
-75.5,20.5,18.866894410731074
-74.5,20.5,7.388422844598416
-73.5,20.5,0.042285115231733
-72.5,20.5,1.6040953253726922
-71.5,20.5,0.0064335448080235
-17.5,20.5,0.6048505389019981
-16.5,20.5,0.0174969759579192
-15.5,20.5,0.0959558167367201
-14.5,20.5,0.1123275221462721
-13.5,20.5,0.5308325560776188
-12.5,20.5,0.048394387934196
-11.5,20.5,0.0140478678057302
-10.5,20.5,0.0138201839634879
-9.5,20.5,0.0145656467296097
-8.5,20.5,0.0150544228830661
-7.5,20.5,0.0193820944351589
-6.5,20.5,0.0234688293431571
-5.5,20.5,0.0407783547993543
-4.5,20.5,0.0396587985297059
-3.5,20.5,0.0388759408751697
-2.5,20.5,0.0398243408314549
-1.5,20.5,0.0328366457978732
-0.5,20.5,0.0341455555724162
0.5,20.5,0.0405886648978493
1.5,20.5,0.0756573883727624
2.5,20.5,0.4884744934517747
3.5,20.5,0.6379096434198743
4.5,20.5,0.7349770273659769
5.5,20.5,0.7610518603745416
6.5,20.5,0.5110791902540651
7.5,20.5,0.2884465995365287
8.5,20.5,0.0448472050426988
9.5,20.5,0.0447096532040631
10.5,20.5,0.0413570327511571
11.5,20.5,0.0091901695437127
12.5,20.5,0.0092030429417486
13.5,20.5,0.0091981005735213
14.5,20.5,0.0091971179920294
15.5,20.5,0.0173735477780884
16.5,20.5,0.0388681328534375
17.5,20.5,0.0279648288785083
18.5,20.5,0.0197814478427719
19.5,20.5,0.0220401404887873
20.5,20.5,0.0403516078001769
21.5,20.5,0.0566357822098798
22.5,20.5,0.020577070414843
23.5,20.5,0.0006653223646014
24.5,20.5,0.0120378367786762
25.5,20.5,0.0568439595534609
26.5,20.5,0.0566580808536877
27.5,20.5,0.0554464250713339
28.5,20.5,0.0551777144024127
29.5,20.5,0.0548576557166428
30.5,20.5,0.0583402444272037
31.5,20.5,0.0566632978796081
32.5,20.5,0.1963971006207425
33.5,20.5,0.2257634906414679
34.5,20.5,0.2032954927156403
35.5,20.5,0.2056340746798983
36.5,20.5,0.209960543249625
37.5,20.5,0.025041475707526
39.5,20.5,6.7237265953866565
40.5,20.5,6.027408070210214
41.5,20.5,6.33755579706946
42.5,20.5,4.734246169176324
43.5,20.5,0.5592852193525479
44.5,20.5,6.323901301244205
45.5,20.5,3.573873283861674
46.5,20.5,0.8534410215400169
47.5,20.5,0.8720146630564205
48.5,20.5,0.6558180601416851
49.5,20.5,0.674705331606157
50.5,20.5,0.7451415225240108
51.5,20.5,0.7507542124335372
52.5,20.5,0.8130717897133509
53.5,20.5,0.9483245280642404
54.5,20.5,0.9532069415881016
55.5,20.5,0.3259292054754221
56.5,20.5,0.1457491831258757
57.5,20.5,0.301141606463388
58.5,20.5,0.3712766309042692
70.5,20.5,-9.439497124914602
71.5,20.5,-7.868670130010104
72.5,20.5,15.711263908408036
73.5,20.5,-50.8862286336579
74.5,20.5,-70.84646266317255
75.5,20.5,-88.0626052121014
76.5,20.5,-74.21266859447609
77.5,20.5,-61.5362240555663
78.5,20.5,-71.90723432835286
79.5,20.5,-39.58024260648865
80.5,20.5,-14.64045553652544
81.5,20.5,-37.15071360517288
82.5,20.5,-50.61962997500465
83.5,20.5,-44.39180009460055
84.5,20.5,-15.124506183798587
85.5,20.5,-20.717593810793577
86.5,20.5,-34.48664437403718
92.5,20.5,4.071291215449751
93.5,20.5,0.1121444193173771
94.5,20.5,-34.242439316721345
95.5,20.5,-65.9145324772295
96.5,20.5,-13.211576614581988
97.5,20.5,3.415691267974565
98.5,20.5,3.2346428953614605
99.5,20.5,-7.662009315673333
100.5,20.5,-16.18559812907136
101.5,20.5,1.054471219541942
102.5,20.5,9.732471991801674
103.5,20.5,7.238958265187194
104.5,20.5,15.082290775832982
105.5,20.5,-42.73290682690272
106.5,20.5,59.75380949731548
107.5,20.5,0.6902223376591362
109.5,20.5,7.363015529320199
110.5,20.5,48.72482160753624
-156.5,19.5,1.8506907529335932
-155.5,19.5,7.427587302936555
-154.5,19.5,0.3315706722013692
-105.5,19.5,-2.367848762457696
-104.5,19.5,-7.1555262418786425
-103.5,19.5,-18.385331498750013
-102.5,19.5,-6.726254763093988
-101.5,19.5,2.809355410686087
-100.5,19.5,7.492321227928675
-99.5,19.5,415.41819810168096
-98.5,19.5,44.08923007010919
-97.5,19.5,-10.284025181296434
-96.5,19.5,-3.993684789829298
-91.5,19.5,0.3357813798163152
-90.5,19.5,1.572614171668094
-89.5,19.5,1.3312706153521758
-88.5,19.5,2.7805190986241635
-87.5,19.5,0.1372297057434574
-77.5,19.5,0.4524131295023516
-76.5,19.5,-0.0009425078260809
-75.5,19.5,1.0953670761445828
-73.5,19.5,-0.5253700048608322
-72.5,19.5,4.341530516597607
-71.5,19.5,-23.75322838242071
-70.5,19.5,30.884900202926215
-69.5,19.5,1.3754678043909987
-68.5,19.5,0.4609854518320782
-16.5,19.5,0.023928404696569
-15.5,19.5,0.0805366149426987
-14.5,19.5,0.1063706291235766
-13.5,19.5,0.1115230081496363
-12.5,19.5,0.0438368417074942
-11.5,19.5,0.1328113700443794
-10.5,19.5,0.0085858439049758
-9.5,19.5,0.0086284201213114
-8.5,19.5,0.0108906104343054
-7.5,19.5,0.0220084357375136
-6.5,19.5,0.0228316163790399
-5.5,19.5,0.0380386448848999
-4.5,19.5,0.0370942006282358
-3.5,19.5,0.0412437518394042
-2.5,19.5,0.087309269877596
-1.5,19.5,0.1093603230396216
-0.5,19.5,0.0462136230801103
0.5,19.5,0.1520396432682521
1.5,19.5,0.2847826678940964
2.5,19.5,0.1081395866494892
3.5,19.5,0.7217192973641406
4.5,19.5,0.7972609097245373
5.5,19.5,0.7203491572901212
6.5,19.5,0.2784434355995882
7.5,19.5,0.2520100726707247
8.5,19.5,0.0453075604274373
9.5,19.5,0.0446301173484518
10.5,19.5,0.0414390082681287
11.5,19.5,0.0093161809458828
12.5,19.5,0.0095879648967829
13.5,19.5,0.00934813102278
14.5,19.5,0.0093988383415309
15.5,19.5,0.0206300627281831
16.5,19.5,0.0325647800786583
17.5,19.5,0.0198489822236065
18.5,19.5,0.0197808957697421
19.5,19.5,0.0466291068121847
20.5,19.5,0.0691078794319835
21.5,19.5,0.0706357370185996
22.5,19.5,0.0700809088603828
23.5,19.5,0.0593341509821583
24.5,19.5,0.0956521869666434
25.5,19.5,0.0956468092082081
26.5,19.5,0.0959735580942339
27.5,19.5,0.1924537700196762
28.5,19.5,0.2606055672451378
29.5,19.5,0.260843766058532
30.5,19.5,0.9268831619301616
31.5,19.5,0.3080052447833055
32.5,19.5,0.3124003894732562
33.5,19.5,0.2305292815682114
34.5,19.5,0.1981511778430477
35.5,19.5,0.2469088943179165
36.5,19.5,0.9532540579675538
37.5,19.5,4.809999881122785
40.5,19.5,1.2738014856670163
41.5,19.5,14.616711557507186
42.5,19.5,7.561711285878841
43.5,19.5,2.444593067134882
44.5,19.5,1.487214620574656
45.5,19.5,0.3765220187246862
46.5,19.5,1.4525484006691831
47.5,19.5,1.4457026644433593
48.5,19.5,0.4897012874605858
49.5,19.5,0.5304179322783873
50.5,19.5,0.460950973486141
51.5,19.5,0.4726902832735398
52.5,19.5,0.7531797646803251
53.5,19.5,0.562067724781717
54.5,19.5,0.2702324554793858
55.5,19.5,0.2993249173028582
56.5,19.5,0.3168454485691721
57.5,19.5,0.3963902391792472
72.5,19.5,259.00323717964966
73.5,19.5,-20.612512300280017
74.5,19.5,-92.17389099000816
75.5,19.5,-59.49456683987816
76.5,19.5,-76.65043059967786
77.5,19.5,-67.09250383240524
78.5,19.5,-70.38795890303516
79.5,19.5,-40.696616353078674
80.5,19.5,7.165156103300804
81.5,19.5,-24.78599144739372
82.5,19.5,-73.84929841321106
83.5,19.5,-7.399701087010111
84.5,19.5,-9.030327970881435
85.5,19.5,-8.940274075720058
86.5,19.5,-2.3322300968491363
93.5,19.5,8.554595805747626
94.5,19.5,-18.18962512528472
95.5,19.5,-56.79600714480164
96.5,19.5,-11.8205408800723
97.5,19.5,3.936703786987235
98.5,19.5,10.41300950371131
